frame_id,vehicle_id,class,x1,y1,x2,y2,confidence
0,1,bus,421.79,174.76,496.72,304.86,0.9065
0,2,car,180.62,242.73,251.77,289.98,0.8846
0,3,car,786.72,390.18,950.98,518.91,0.8542
0,4,car,525.42,226.84,569.83,270.94,0.8512
0,5,car,856.86,263.5,933.98,311.93,0.8366
0,6,car,758.12,262.81,832.18,313.91,0.7518
0,7,bus,488.16,154.84,524.65,200.52,0.749
0,8,bus,791.97,195.97,870.86,254.79,0.7466
0,9,bus,534.03,163.82,569.71,197.84,0.7399
0,10,car,816.95,306.32,912.92,368.85,0.6897
0,11,car,800.24,254.63,862.92,298.84,0.683
0,12,bus,703.32,173.37,733.81,206.25,0.5517
0,13,car,755.82,238.3,800.44,271.38,0.499
0,14,car,706.66,238.67,761.14,278.68,0.4479
0,15,bus,676.14,166.28,712.4,196.15,0.3501
0,16,car,922.07,371.57,959.74,415.34,0.3295
0,17,car,685.34,218.65,724.42,247.67,0.3221
0,18,bus,676.34,166.25,734.02,205.26,0.2407
0,19,bus,747.32,182.74,803.29,240.8,0.239
0,20,car,717.87,220.19,754.11,240.03,0.2287
0,21,bus,296.85,186.66,407.13,306.47,0.1877
0,22,car,663.41,203.92,691.88,221.75,0.1796
0,23,car,643.74,199.16,666.94,214.29,0.1158
0,24,truck,0.69,355.4,302.21,537.72,0.1101
1,1,bus,421.48,175.41,496.73,306.05,0.9002
1,2,car,176.38,244.14,248.89,292.29,0.8893
1,3,car,791.75,396.83,960.0,529.59,0.8346
1,4,car,526.09,228.26,570.19,272.0,0.8584
1,5,car,856.55,263.3,932.89,311.23,0.756
1,6,car,758.05,263.72,831.72,314.55,0.7026
1,7,bus,487.62,155.72,523.54,200.64,0.7119
1,8,bus,791.62,195.68,870.5,254.51,0.7674
1,9,bus,534.65,165.16,569.87,198.73,0.7033
1,10,car,820.29,307.64,914.47,369.04,0.6155
1,11,car,799.93,255.5,863.03,300.02,0.6166
1,12,bus,702.54,173.6,733.48,206.99,0.4992
1,13,car,756.69,238.78,800.78,271.44,0.5305
1,14,car,707.74,239.41,760.08,277.82,0.4366
1,16,car,923.76,371.66,959.3,412.92,0.3212
1,17,car,685.72,219.18,724.64,248.08,0.3308
1,18,bus,677.41,165.52,728.77,200.19,0.4608
1,19,bus,745.76,181.84,803.02,241.28,0.3631
1,21,bus,297.45,184.66,408.04,304.78,0.384
2,1,bus,421.37,174.65,496.96,305.87,0.9095
2,2,car,173.31,244.21,246.87,293.05,0.8797
2,3,car,796.9,402.82,960.0,534.89,0.8753
2,4,car,526.71,228.94,570.97,272.78,0.8701
2,5,car,855.59,262.08,931.63,309.85,0.7443
2,6,car,757.53,261.93,832.44,313.6,0.7502
2,7,bus,488.29,155.37,524.41,200.51,0.7897
2,8,bus,790.58,195.45,867.62,252.82,0.5809
2,9,bus,534.76,163.78,570.77,198.11,0.6773
2,10,car,819.19,305.8,914.88,368.23,0.6946
2,11,car,799.68,254.42,862.98,299.11,0.5734
2,12,bus,702.3,172.97,733.09,206.24,0.5438
2,13,car,757.76,238.35,800.02,269.59,0.4171
2,14,car,710.96,239.32,758.98,274.47,0.4497
2,16,car,922.92,371.44,959.85,414.34,0.4442
2,17,car,684.76,217.79,724.54,247.34,0.3716
2,18,bus,677.21,165.5,725.4,197.96,0.3974
2,21,bus,293.21,187.38,410.75,315.36,0.4655
3,1,bus,421.22,173.8,497.34,305.99,0.9078
3,2,car,169.42,244.95,244.53,294.84,0.8739
3,3,car,805.9,410.76,960.0,537.47,0.8636
3,4,car,526.76,229.28,572.41,274.48,0.8518
3,5,car,855.01,261.41,930.11,308.65,0.7162
3,6,car,757.51,261.68,832.09,313.13,0.735
3,7,bus,487.79,154.17,524.87,200.45,0.8046
3,9,bus,534.3,161.25,572.35,197.67,0.7624
3,10,car,819.09,304.24,916.38,367.89,0.6997
3,11,car,799.3,253.39,863.21,298.57,0.6155
3,12,bus,701.16,171.1,732.44,204.99,0.4003
3,13,car,757.5,236.89,799.99,268.24,0.4389
3,14,car,710.88,238.89,757.25,272.65,0.5416
3,16,car,923.06,370.13,959.19,412.03,0.2937
3,17,car,683.53,214.93,725.93,246.55,0.3725
3,18,bus,674.82,165.31,730.95,203.19,0.5593
3,37,bus,744.86,181.0,866.85,253.26,0.3647
4,1,bus,420.92,174.35,497.01,306.57,0.9094
4,2,car,165.01,247.29,241.07,297.78,0.8964
4,3,car,816.51,420.72,960.0,538.7,0.893
4,4,car,527.59,231.1,573.66,276.7,0.854
4,5,car,854.11,261.04,929.08,308.29,0.8011
4,6,car,757.68,261.71,832.68,313.51,0.7502
4,7,bus,487.91,154.74,525.1,201.1,0.7589
4,9,bus,535.02,163.55,571.49,198.46,0.7697
4,10,car,818.25,305.21,914.01,367.8,0.7565
4,11,car,798.35,252.96,863.22,298.96,0.5498
4,12,bus,701.45,172.34,731.64,205.08,0.4646
4,13,car,756.96,237.43,800.36,269.41,0.5004
4,14,car,709.14,237.34,759.58,274.07,0.4862
4,16,car,923.2,371.79,958.93,413.14,0.37
4,17,car,684.33,216.13,725.19,246.63,0.3724
4,18,bus,675.61,165.03,729.97,201.63,0.5254
4,8,bus,786.32,195.26,863.01,252.3,0.5631
4,21,bus,291.23,188.07,412.32,320.5,0.5091
5,1,bus,420.87,174.88,497.23,307.62,0.9112
5,2,car,160.31,248.58,237.2,299.61,0.8707
5,3,car,829.01,430.92,960.0,538.63,0.8866
5,4,car,527.91,233.03,574.46,279.1,0.858
5,5,car,852.54,259.96,928.03,307.77,0.7886
5,6,car,757.63,261.71,832.67,313.58,0.7435
5,7,bus,487.97,155.58,524.73,201.29,0.6959
5,9,bus,535.28,164.29,571.85,199.32,0.7742
5,10,car,818.18,305.83,913.21,367.85,0.7223
5,11,car,798.24,253.23,863.35,299.54,0.4844
5,12,bus,701.59,173.19,731.18,205.32,0.542
5,13,car,757.42,238.12,800.52,269.78,0.4732
5,14,car,708.14,236.61,760.32,274.61,0.466
5,16,car,923.77,372.62,958.35,412.47,0.3813
5,17,car,684.97,216.54,725.19,246.59,0.3738
5,18,bus,678.22,166.0,725.68,197.49,0.3401
5,8,bus,783.75,194.87,862.83,253.83,0.4855
5,21,bus,289.85,187.11,414.98,324.75,0.3901
6,1,bus,420.61,174.99,497.35,308.55,0.9065
6,2,car,156.42,250.84,234.15,302.37,0.8856
6,3,car,840.79,440.03,960.0,538.37,0.8613
6,4,car,528.03,234.69,575.79,282.03,0.8747
6,5,car,852.87,259.84,925.92,306.27,0.7656
6,6,car,757.21,261.19,832.74,313.42,0.7733
6,7,bus,490.17,158.77,525.05,201.94,0.674
6,9,bus,535.33,164.32,572.21,199.69,0.7432
6,10,car,818.58,305.07,915.16,368.25,0.7358
6,11,car,806.81,255.69,866.77,298.71,0.3619
6,12,bus,699.72,170.35,730.79,204.09,0.3818
6,13,car,758.45,238.65,800.29,269.18,0.3842
6,14,car,709.94,238.28,759.0,273.84,0.4552
6,16,car,923.18,372.46,959.05,413.78,0.346
6,17,car,684.41,216.06,725.25,246.62,0.4027
6,18,bus,677.56,165.15,725.9,196.87,0.426
6,8,bus,783.76,194.67,860.74,252.08,0.4986
6,21,bus,290.63,188.79,413.98,325.33,0.5206
6,37,bus,744.5,179.76,859.38,247.78,0.252
7,1,bus,420.39,174.85,497.33,308.82,0.9009
7,2,car,151.73,252.43,230.87,304.84,0.8967
7,3,car,853.31,450.28,960.0,539.06,0.8292
7,4,car,528.17,235.49,576.63,283.6,0.8756
7,5,car,852.33,258.93,924.37,305.01,0.7709
7,6,car,757.57,261.54,832.48,313.35,0.7584
7,7,bus,490.04,158.67,525.36,202.17,0.7051
